,amazon_product_url,author,bestsellers_date,description,published_date,publisher,rank_last_week,rank_on_list,title,weeks_on_list,title_url,min_rank,max_weeks_on_list
93,http://www.amazon.com/Sundays-at-Tiffanys-James-Patterson/dp/0446199443?tag=NYTBS-20,James Patterson and Gabrielle Charbonnet,2008-06-21,A woman finds an unexpected love.,2008-07-06,"Little, Brown",10,14,SUNDAYS AT TIFFANY’S,8,SUNDAYS+AT+TIFFANY%27S,10,8
94,http://www.amazon.com/The-Racing-Rain-Garth-Stein-ebook/dp/B0017SWPXY?tag=NYTBS-20,Garth Stein,2008-06-21,"A Lab-terrier mix with great insight into the human condition helps his owner, a struggling race car driver.",2008-07-06,Harper,13,15,THE ART OF RACING IN THE RAIN,5,THE+ART+OF+RACING+IN+THE+RAIN,13,5
95,http://www.amazon.com/Blood-Anita-Blake-Vampire-Hunter/dp/0515146374?tag=NYTBS-20,Laurell K Hamilton,2008-06-21,The vampire hunter Anita Blake is involved in a scandal that threatens the master vampire Jean-Claude’s power.,2008-07-06,Berkley,12,16,BLOOD NOIR,4,BLOOD+NOIR,1,4
96,http://www.amazon.com/Snuff-Chuck-Palahniuk/dp/0385517882?tag=NYTBS-20,Chuck Palahniuk,2008-06-21,An aging porn queens aims to cap her career by having sex on film with 600 men in one day.,2008-07-06,Doubleday,0,17,SNUFF,0,SNUFF,10,3
97,http://www.amazon.com/Death-Honor-Bound-Book/dp/0515146382?tag=NYTBS-20,W E B Griffin and William E Butterworth IV,2008-06-21,A Marine pilot spies in  Argentina in 1943; the fourth book in the Honor Bound series.,2008-07-06,Putnam,0,18,DEATH AND HONOR,0,DEATH+AND+HONOR,11,2
98,http://www.amazon.com/The-Spies-Warsaw-A-Novel/dp/0812977378?tag=NYTBS-20,Alan Furst,2008-06-21,Intrigue in Poland just before World War II.,2008-07-06,Random House,0,19,THE SPIES OF WARSAW,0,THE+SPIES+OF+WARSAW,16,1
99,http://www.amazon.com/Phantom-Prey-John-Sandford/dp/0425227987?tag=NYTBS-20,John Sandford,2008-06-21,The Minneapolis detective Lucas Davenport investigates a string of murders of young Goths.,2008-07-06,Putnam,0,20,PHANTOM PREY,0,PHANTOM+PREY,12,5
100,http://www.amazon.com/Fearless-Fourteen-Janet-Evanovich/dp/0312349513?tag=NYTBS-20,Janet Evanovich,2008-06-28,Stephanie Plum and her boyfriend Joe Morelli become involved when his cousin’s bank robbery goes bad.,2008-07-13,St. Martin’s,1,1,FEARLESS FOURTEEN,2,FEARLESS+FOURTEEN,1,7
101,http://www.amazon.com/Sail-James-Patterson/dp/0446536105?tag=NYTBS-20,James Patterson and Howard Roughan,2008-06-28,A sailing vacation turns into a disaster when someone attempts to destroy a family.,2008-07-13,"Little, Brown",2,2,SAIL,3,SAIL,1,9
102,http://www.amazon.com/TailSpin-FBI-Thriller-Catherine-Coulter/dp/051514648X?tag=NYTBS-20,Catherine Coulter,2008-06-28,Dillon Savich and Lacey Sherlock — F.B.I. agents as well as husband and wife — come to the aid of a colleague protecting a Washington psychiatrist who has been disclosing secrets about his powerful patients.,2008-07-13,Putnam,0,3,TAILSPIN,1,TAILSPIN,11,4
103,http://www.amazon.com/Rogue-Danielle-Steel/dp/0440243297?tag=NYTBS-20,Danielle Steel,2008-06-28,"A divorced doctor on the verge of marriage to a kind new man faces a quandary when her exasperating ex-husband, a dot-com millionaire, wants her to work with him on a humanitarian project.",2008-07-13,Delacorte,0,4,ROGUE,1,ROGUE,13,3
104,http://www.amazon.com/The-Host-Novel-Stephenie-Meyer/dp/0316218502?tag=NYTBS-20,Stephenie Meyer,2008-06-28,"Aliens have taken control of the minds and bodies of most humans, but one woman won’t surrender.",2008-07-13,"Little, Brown",3,5,THE HOST,8,THE+HOST,10,9
105,http://www.amazon.com/Story-Edgar-Sawtelle-David-Wroblewski/dp/B005DIGU4O?tag=NYTBS-20,David Wroblewski,2008-06-28,A mute takes refuge with three dogs in the Wisconsin woods after his uncle murders his father.,2008-07-13,Ecco,9,6,THE STORY OF EDGAR SAWTELLE,3,THE+STORY+OF+EDGAR+SAWTELLE,1,9
106,http://www.amazon.com/The-Last-Oracle-Sigma-Force/dp/0061230952?tag=NYTBS-20,James Rollins,2008-06-28,Sigma Force operatives battle a group of rogue scientists.,2008-07-13,Morrow,0,7,THE LAST ORACLE,1,THE+LAST+ORACLE,12,3
107,http://www.amazon.com/Chasing-Harry-Winston-A-Novel/dp/0743290119?tag=NYTBS-20,Lauren Weisberger,2008-06-28,"Three glamorous friends, New York women nearing 30, vow to change their lives.",2008-07-13,Simon & Schuster,4,8,CHASING HARRY WINSTON,5,CHASING+HARRY+WINSTON,10,9
108,http://www.amazon.com/The-Beach-House-A-Novel/dp/0452295386?tag=NYTBS-20,Jane Green,2008-06-28,A woman’s life changes when she rents out rooms in her Nantucket house.,2008-07-13,"Viking,",11,9,THE BEACH HOUSE,2,THE+BEACH+HOUSE,10,6
109,http://www.amazon.com/Love-Youre-With-Emily-Giffin/dp/0312348665?tag=NYTBS-20,Emily Giffin,2008-06-28,A woman’s happy marriage is shaken when she encounters an old boyfriend.,2008-07-13,St. Martin’s,5,10,LOVE THE ONE YOU'RE WITH,7,LOVE+THE+ONE+YOU%27RE+WITH,10,9
110,http://www.amazon.com/Nothing-Lose-Jack-Reacher-No/dp/0440245583?tag=NYTBS-20,Lee Child,2008-06-28,Jack Reacher exposes the secrets of a Colorado town.,2008-07-13,Delacorte,6,11,NOTHING TO LOSE,4,NOTHING+TO+LOSE,1,5
111,http://www.amazon.com/The-Broken-Window-Lincoln-Rhyme/dp/1416549986?tag=NYTBS-20,Jeffery Deaver,2008-06-28,Detectives Lincoln Rhyme and Amelia Sachs confront a criminal who frames innocent people.,2008-07-13,Simon & Schuster,8,12,THE BROKEN WINDOW,3,THE+BROKEN+WINDOW,12,4
112,http://www.amazon.com/Plague-Ship-The-Oregon-Files/dp/0425226697?tag=NYTBS-20,Clive Cussler with Jack Du Brul,2008-06-28,Juan Cabrillo and the crew of the Oregon must determine what happened on a cruise ship full of dead bodies.,2008-07-13,Putnam,7,13,PLAGUE SHIP,4,PLAGUE+SHIP,13,4
113,http://www.amazon.com/Odd-Hours-Dean-Koontz/dp/0553807056?tag=NYTBS-20,Dean R Koontz,2008-06-28,"Odd Thomas, who can communicate with the dead, confronts evil forces in a California coastal town.",2008-07-13,Bantam,12,14,ODD HOURS,6,ODD+HOURS,1,6
114,http://www.amazon.com/America-A-Novel-Ethan-Canin/dp/0679456805?tag=NYTBS-20,Ethan Canin,2008-06-28,A boy becomes entangled with a powerful family in upstate New York in the early 1970s.,2008-07-13,Random House,0,15,AMERICA AMERICA,1,AMERICA+AMERICA,15,2
115,http://www.amazon.com/No-Choice-But-Seduction-Malory/dp/1416537333?tag=NYTBS-20,Johanna Lindsey,2008-06-28,"Sir Anthony Malory’s daughter is kidnapped, with repercussions for Katey and Boyd Anderson.",2008-07-13,Pocket Books,0,16,NO CHOICE BUT SEDUCTION,0,NO+CHOICE+BUT+SEDUCTION,10,1
116,http://www.amazon.com/The-Racing-Rain-Garth-Stein-ebook/dp/B0017SWPXY?tag=NYTBS-20,Garth Stein,2008-06-28,"An insightful Lab-terrier mix helps his owner, a struggling race car driver.",2008-07-13,Harper,0,17,THE ART OF RACING IN THE RAIN,0,THE+ART+OF+RACING+IN+THE+RAIN,13,5
117,http://www.amazon.com/Sundays-at-Tiffanys-James-Patterson/dp/0446199443?tag=NYTBS-20,James Patterson and Gabrielle Charbonnet,2008-06-28,A woman finds an unexpected love,2008-07-13,"Little, Brown",0,18,SUNDAYS AT TIFFANY’S,0,SUNDAYS+AT+TIFFANY%27S,10,8
118,http://www.amazon.com/Married-Lovers-Jackie-Collins/dp/0312341814?tag=NYTBS-20,Jackie Collins,2008-06-28,An affair between a beautiful personal trainer and a producer married to Hollywood royalty leads to ­murder.,2008-07-13,St. Martin’s,0,19,MARRIED LOVERS,0,MARRIED+LOVERS,13,2
119,http://www.amazon.com/Queen-Babble-Gets-Hitched-Cabot/dp/006085202X?tag=NYTBS-20,Meg Cabot,2008-06-28,,2008-07-13,HarperCollins Publishers,0,20,QUEEN OF BABBLE GETS HITCHED,0,QUEEN+OF+BABBLE+GETS+HITCHED,20,0
120,http://www.amazon.com/The-Last-Patriot-A-Thriller/dp/1416543848?tag=NYTBS-20,Brad Thor,2008-07-05,"Scot Harvath, a Homeland Security superagent, searches for an ancient secret that could defeat Islamic militants.",2008-07-20,Atria,0,1,THE LAST PATRIOT,1,THE+LAST+PATRIOT,1,6
121,http://www.amazon.com/Fearless-Fourteen-Janet-Evanovich/dp/0312349513?tag=NYTBS-20,Janet Evanovich,2008-07-05,Stephanie Plum and her boyfriend Joe Morelli become involved when his cousin’s bank robbery goes bad.,2008-07-20,St. Martin’s,1,2,FEARLESS FOURTEEN,3,FEARLESS+FOURTEEN,1,7
122,http://www.amazon.com/Sail-James-Patterson/dp/0446536105?tag=NYTBS-20,James Patterson and Howard Roughan,2008-07-05,A sailing vacation turns into a disaster when someone attempts to destroy a family.,2008-07-20,"Little, Brown",2,3,SAIL,4,SAIL,1,9
123,http://www.amazon.com/TailSpin-FBI-Thriller-Catherine-Coulter/dp/051514648X?tag=NYTBS-20,Catherine Coulter,2008-07-05,Dillon Savich and Lacey Sherlock — F.B.I. agents as well as husband and wife — come to the aid of a colleague.,2008-07-20,Putnam,3,4,TAILSPIN,2,TAILSPIN,11,4
124,http://www.amazon.com/Story-Edgar-Sawtelle-David-Wroblewski/dp/B005DIGU4O?tag=NYTBS-20,David Wroblewski,2008-07-05,A mute takes refuge with three dogs in the Wisconsin woods after his uncle murders his father.,2008-07-20,Ecco,6,5,THE STORY OF EDGAR SAWTELLE,4,THE+STORY+OF+EDGAR+SAWTELLE,1,9
125,http://www.amazon.com/The-Host-Novel-Stephenie-Meyer/dp/0316218502?tag=NYTBS-20,Stephenie Meyer,2008-07-05,"Aliens have taken control of the minds and bodies of most humans, but one woman won’t surrender.",2008-07-20,"Little, Brown",5,6,THE HOST,9,THE+HOST,10,9
126,http://www.amazon.com/Chasing-Darkness-Elvis-Novel-Novels/dp/0743281640?tag=NYTBS-20,Robert Crais,2008-07-05,he Los Angeles private eye Elvis Cole responsible for the release of a serial killer?,2008-07-20,Simon & Schuster,0,7,CHASING DARKNESS,1,CHASING+DARKNESS,11,2
127,http://www.amazon.com/Rogue-Danielle-Steel/dp/0440243297?tag=NYTBS-20,Danielle Steel,2008-07-05,A divorced doctor about to remarry faces a quandary when her ex-husband asks her to work with him on a humanitarian project.,2008-07-20,Delacorte,4,8,ROGUE,2,ROGUE,13,3
128,http://www.amazon.com/Death-Angel-Novel-Linda-Howard/dp/0345486552?tag=NYTBS-20,Linda Howard,2008-07-05,A crime lord’s former mistress cooperates with the F.B.I.,2008-07-20,Ballantine,0,9,DEATH ANGEL,1,DEATH+ANGEL,12,2
129,http://www.amazon.com/The-Beach-House-A-Novel/dp/0452295386?tag=NYTBS-20,Jane Green,2008-07-05,A woman’s life changes when she rents out rooms in her Nantucket house.,2008-07-20,Viking,9,10,THE BEACH HOUSE,3,THE+BEACH+HOUSE,10,6
130,http://www.amazon.com/Love-Youre-With-Emily-Giffin/dp/0312348665?tag=NYTBS-20,Emily Giffin,2008-07-05,A woman’s happy marriage is shaken when she encounters an old boyfriend.,2008-07-20,St. Martin’s,10,11,LOVE THE ONE YOU'RE WITH,8,LOVE+THE+ONE+YOU%27RE+WITH,10,9
131,http://www.amazon.com/The-Last-Oracle-Sigma-Force/dp/0061230952?tag=NYTBS-20,James Rollins,2008-07-05,Sigma Force operatives battle a group of rogue scientists.,2008-07-20,Morrow,7,12,THE LAST ORACLE,2,THE+LAST+ORACLE,12,3
132,http://www.amazon.com/Chasing-Harry-Winston-A-Novel/dp/0743290119?tag=NYTBS-20,Lauren Weisberger,2008-07-05,"Three glamorous friends, New York women nearing 30, vow to change their lives.",2008-07-20,Simon & Schuster,8,13,CHASING HARRY WINSTON,6,CHASING+HARRY+WINSTON,10,9
133,http://www.amazon.com/The-Broken-Window-Lincoln-Rhyme/dp/1416549986?tag=NYTBS-20,Jeffery Deaver,2008-07-05,Detectives Lincoln Rhyme and Amelia Sachs confront a criminal who frames innocent people.,2008-07-20,Simon & Schuster,12,14,THE BROKEN WINDOW,4,THE+BROKEN+WINDOW,12,4
134,http://www.amazon.com/Nothing-Lose-Jack-Reacher-No/dp/0440245583?tag=NYTBS-20,Lee Child,2008-07-05,Jack Reacher exposes the secrets of a Colorado town.,2008-07-20,Delacorte,11,15,NOTHING TO LOSE,5,NOTHING+TO+LOSE,1,5
135,http://www.amazon.com/America-A-Novel-Ethan-Canin/dp/0679456805?tag=NYTBS-20,Ethan Canin,2008-07-05,A boy becomes entangled with a powerful family in upstate New York in the early 1970s.,2008-07-20,Random House,15,16,AMERICA AMERICA,2,AMERICA+AMERICA,15,2
136,http://www.amazon.com/The-Racing-Rain-Garth-Stein-ebook/dp/B0017SWPXY?tag=NYTBS-20,Garth Stein,2008-07-05,"An insightful Lab-terrier mix helps his owner, a struggling race car driver.",2008-07-20,Harper,0,17,THE ART OF RACING IN THE RAIN,0,THE+ART+OF+RACING+IN+THE+RAIN,13,5
137,http://www.amazon.com/Plague-Ship-The-Oregon-Files/dp/0425226697?tag=NYTBS-20,Clive Cussler with Jack Du Brul,2008-07-05,Juan Cabrillo and the crew of the Ore­gon must determine what happened on a cruise ship full of dead bodies.,2008-07-20,Putnam,0,18,PLAGUE SHIP,0,PLAGUE+SHIP,13,4
138,http://www.amazon.com/A-Summer-Affair-Novel/dp/B003P2VBNU?tag=NYTBS-20,Elin Hilderbrand,2008-07-05,A successful married artist is attracted to a billionaire on Nantucket.,2008-07-20,Little Brown & Company,0,19,A SUMMER AFFAIR,0,A+SUMMER+AFFAIR,18,0
139,http://www.amazon.com/Odd-Hours-Dean-Koontz/dp/0553807056?tag=NYTBS-20,Dean R Koontz,2008-07-05,"Odd Thomas, who can communicate with the dead, confronts evil forces in a California coastal town.",2008-07-20,Bantam,0,20,ODD HOURS,0,ODD+HOURS,1,6
140,http://www.amazon.com/Tribute-Nora-Roberts/dp/0515146366?tag=NYTBS-20,Nora Roberts,2008-07-12,"A former child star returns to Virginia to rehabilitate the farm owned by her grandmother, an actress who died mysteriously.",2008-07-27,Putnam,0,1,TRIBUTE,1,TRIBUTE,1,6
141,http://www.amazon.com/Fearless-Fourteen-Janet-Evanovich/dp/0312349513?tag=NYTBS-20,Janet Evanovich,2008-07-12,Stephanie Plum and her boyfriend Joe Morelli become involved when his cousin’s bank robbery goes bad.,2008-07-27,St. Martin’s,2,2,FEARLESS FOURTEEN,4,FEARLESS+FOURTEEN,1,7
142,http://www.amazon.com/The-Last-Patriot-A-Thriller/dp/1416543848?tag=NYTBS-20,Brad Thor,2008-07-12,"Scot Harvath, a Homeland Security superagent, searches for an ancient secret that could defeat Islamic militants.",2008-07-27,Atria,1,3,THE LAST PATRIOT,2,THE+LAST+PATRIOT,1,6
143,http://www.amazon.com/Story-Edgar-Sawtelle-David-Wroblewski/dp/B005DIGU4O?tag=NYTBS-20,David Wroblewski,2008-07-12,A mute takes refuge with three dogs in the Wisconsin woods after his father’s murder.,2008-07-27,Ecco,5,4,THE STORY OF EDGAR SAWTELLE,5,THE+STORY+OF+EDGAR+SAWTELLE,1,9
144,http://www.amazon.com/Swan-Peak-Dave-Robicheaux-No/dp/1416548548?tag=NYTBS-20,James Lee Burke,2008-07-12,The Louisiana detective Dave Robicheaux can’t escape trouble on his Montana vacation.,2008-07-27,Simon & Schuster,0,5,SWAN PEAK,1,SWAN+PEAK,12,3
145,http://www.amazon.com/Sail-James-Patterson/dp/0446536105?tag=NYTBS-20,James Patterson and Howard Roughan,2008-07-12,A sailing vacation turns into a disaster.,2008-07-27,"Little, Brown",3,6,SAIL,5,SAIL,1,9
146,http://www.amazon.com/The-Host-Novel-Stephenie-Meyer/dp/0316218502?tag=NYTBS-20,Stephenie Meyer,2008-07-12,"Aliens have taken control of the minds and bodies of most humans, but one woman won’t surrender.",2008-07-27,"Little, Brown",6,7,THE HOST,10,THE+HOST,10,9
147,http://www.amazon.com/TailSpin-FBI-Thriller-Catherine-Coulter/dp/051514648X?tag=NYTBS-20,Catherine Coulter,2008-07-12,Dillon Savich and Lacey Sherlock — F.B.I. agents as well as husband and wife — come to the aid of a colleague.,2008-07-27,Putnam,4,8,TAILSPIN,3,TAILSPIN,11,4
148,http://www.amazon.com/The-Beach-House-A-Novel/dp/0452295386?tag=NYTBS-20,Jane Green,2008-07-12,A woman’s life changes when she rents out rooms in her Nantucket house.,2008-07-27,Viking,10,9,THE BEACH HOUSE,4,THE+BEACH+HOUSE,10,6
149,http://www.amazon.com/Love-Youre-With-Emily-Giffin/dp/0312348665?tag=NYTBS-20,Emily Giffin,2008-07-12,A woman’s happy marriage is shaken when she encounters an old boyfriend.,2008-07-27,St. Martin’s,11,10,LOVE THE ONE YOU'RE WITH,9,LOVE+THE+ONE+YOU%27RE+WITH,10,9
150,http://www.amazon.com/Chasing-Darkness-Elvis-Novel-Novels/dp/0743281640?tag=NYTBS-20,Robert Crais,2008-07-12,Is the Los Angeles private eye Elvis Cole responsible for the release of a serial killer?,2008-07-27,Simon & Schuster,7,11,CHASING DARKNESS,2,CHASING+DARKNESS,11,2
151,http://www.amazon.com/Chasing-Harry-Winston-A-Novel/dp/0743290119?tag=NYTBS-20,Lauren Weisberger,2008-07-12,"Three glamorous friends, New York women nearing 30, vow to change their lives.",2008-07-27,Simon & Schuster,13,12,CHASING HARRY WINSTON,7,CHASING+HARRY+WINSTON,10,9
152,http://www.amazon.com/Rogue-Danielle-Steel/dp/0440243297?tag=NYTBS-20,Danielle Steel,2008-07-12,A divorced doctor about to remarry faces a quandary when her ex-husband asks her to work with him on a humanitarian project.,2008-07-27,Delacorte,8,13,ROGUE,3,ROGUE,13,3
153,http://www.amazon.com/Death-Angel-Novel-Linda-Howard/dp/0345486552?tag=NYTBS-20,Linda Howard,2008-07-12,A crime lord’s former mistress cooperates with the F.B.I.,2008-07-27,Ballantine,9,14,DEATH ANGEL,2,DEATH+ANGEL,12,2
154,http://www.amazon.com/Silent-Thunder-Iris-Johansen/dp/0312368003?tag=NYTBS-20,Iris Johansen and Roy Johansen,2008-07-12,A decommissioned Soviet submarine holds a deadly secret.,2008-07-27,St. Martin’s,0,15,SILENT THUNDER,1,SILENT+THUNDER,15,1
155,http://www.amazon.com/The-Last-Oracle-Sigma-Force/dp/0061230952?tag=NYTBS-20,James Rollins,2008-07-12,Sigma Force operatives battle a group of rogue scientists.,2008-07-27,Morrow,12,16,THE LAST ORACLE,3,THE+LAST+ORACLE,12,3
156,http://www.amazon.com/The-Racing-Rain-Garth-Stein-ebook/dp/B0017SWPXY?tag=NYTBS-20,Garth Stein,2008-07-12,"An insightful Lab-terrier mix helps his owner, a struggling race car driver.",2008-07-27,Harper,0,17,THE ART OF RACING IN THE RAIN,0,THE+ART+OF+RACING+IN+THE+RAIN,13,5
157,http://www.amazon.com/A-Summer-Affair-Novel/dp/B003P2VBNU?tag=NYTBS-20,Elin Hilderbrand,2008-07-12,A successful married artist is attracted to a billionaire on Nantucket.,2008-07-27,Little Brown & Company,0,18,A SUMMER AFFAIR,0,A+SUMMER+AFFAIR,18,0
158,http://www.amazon.com/America-A-Novel-Ethan-Canin/dp/0679456805?tag=NYTBS-20,Ethan Canin,2008-07-12,A boy becomes entangled with a powerful family in upstate New York in the early 1970s.,2008-07-27,Random House,0,19,AMERICA AMERICA,0,AMERICA+AMERICA,15,2
159,http://www.amazon.com/The-Broken-Window-Lincoln-Rhyme/dp/1416549986?tag=NYTBS-20,Jeffery Deaver,2008-07-12,Detectives Lincoln Rhyme and Amelia Sachs confront a criminal who frames innocent people.,2008-07-27,Simon & Schuster,0,20,THE BROKEN WINDOW,0,THE+BROKEN+WINDOW,12,4
160,http://www.amazon.com/Tribute-Nora-Roberts/dp/0515146366?tag=NYTBS-20,Nora Roberts,2008-07-19,"A former child star returns to Virginia to rehabilitate the farm owned by her grandmother, an actress who died mysteriously.",2008-08-03,Putnam,1,1,TRIBUTE,2,TRIBUTE,1,6
161,http://www.amazon.com/Story-Edgar-Sawtelle-David-Wroblewski/dp/B005DIGU4O?tag=NYTBS-20,David Wroblewski,2008-07-19,A mute takes refuge with three dogs in the Wisconsin woods after his father’s murder.,2008-08-03,Ecco,4,2,THE STORY OF EDGAR SAWTELLE,6,THE+STORY+OF+EDGAR+SAWTELLE,1,9
162,http://www.amazon.com/Rules-Deception-Christopher-Reich/dp/0307387828?tag=NYTBS-20,Christopher Reich,2008-07-19,The death of a surgeon’s wife draws him into a world of espionage and terrorism.,2008-08-03,Doubleday,0,3,RULES OF DECEPTION,1,RULES+OF+DECEPTION,11,2
163,http://www.amazon.com/The-Host-Novel-Stephenie-Meyer/dp/0316218502?tag=NYTBS-20,Stephenie Meyer,2008-07-19,"Aliens have taken control of the minds and bodies of most humans, but one woman won’t surrender.",2008-08-03,"Little, Brown",7,4,THE HOST,11,THE+HOST,10,9
164,http://www.amazon.com/The-Last-Patriot-A-Thriller/dp/1416543848?tag=NYTBS-20,Brad Thor,2008-07-19,"Scot Harvath, a Homeland Security superagent, searches for an ancient secret that could defeat Islamic militants.",2008-08-03,Atria,3,5,THE LAST PATRIOT,3,THE+LAST+PATRIOT,1,6
165,http://www.amazon.com/Sail-James-Patterson/dp/0446536105?tag=NYTBS-20,James Patterson and Howard Roughan,2008-07-19,A sailing vacation turns into a disaster when someone attempts to destroy a family.,2008-08-03,"Little, Brown",6,6,SAIL,6,SAIL,1,9
166,http://www.amazon.com/Fearless-Fourteen-Janet-Evanovich/dp/0312349513?tag=NYTBS-20,Janet Evanovich,2008-07-19,Stephanie Plum and her boyfriend Joe Morelli become involved when his cousin’s bank robbery goes bad.,2008-08-03,St. Martin’s,2,7,FEARLESS FOURTEEN,5,FEARLESS+FOURTEEN,1,7
167,http://www.amazon.com/Just-Too-Good-Be-True/dp/0385492723?tag=NYTBS-20,E Lynn Harris,2008-07-19,"Secrets threaten the relationship between a mother, a successful Atlanta entrepreneur, and her son, a college football player who is bound for the N.F.L.",2008-08-03,Double­day,0,8,JUST TOO GOOD TO BE TRUE,1,JUST+TOO+GOOD+TO+BE+TRUE,13,3
168,http://www.amazon.com/Swan-Peak-Dave-Robicheaux-No/dp/1416548548?tag=NYTBS-20,James Lee Burke,2008-07-19,The Louisiana detective Dave Robicheaux can’t escape trouble on his Montana vacation.,2008-08-03,Simon & Schuster,5,9,SWAN PEAK,2,SWAN+PEAK,12,3
